application,dataset_seed,infrastructure,task,candidate,provider,region,memory_mb,invocations,duration_ms,cost
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog31_orig_4b4905a7,original,,,0,0,59.12362249
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog31_orig_7e184520,original,,,0,0,59.12362249
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog31_orig_30478e2c,original,,,0,0,59.12362249
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog32_orig_45acc473,original,,,0,0,31.91371772
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog32_orig_9f62e780,original,,,0,0,31.91371772
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog32_orig_4d4afdee,original,,,0,0,31.91371772
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog32_orig_7aee3477,original,,,0,0,31.91371772
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog34_orig_78655339,original,,,0,0,46.05827153
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog34_orig_f58e03e9,original,,,0,0,46.05827153
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog34_orig_7529da5a,original,,,0,0,46.05827153
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog34_orig_b4a60fa4,original,,,0,0,46.05827153
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog35_orig_f65479da,original,,,0,0,38.64189893
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog35_orig_58994b8b,original,,,0,0,38.64189893
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog35_orig_0e72d338,original,,,0,0,38.64189893
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog35_orig_cd2fc27b,original,,,0,0,38.64189893
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog38_orig_d4ddabc9,original,,,0,0,59.79744316
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog38_orig_486ca1e2,original,,,0,0,59.79744316
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog38_orig_d124acbe,original,,,0,0,59.79744316
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog38_orig_5427522d,original,,,0,0,59.79744316
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog39_orig_894a8bfe,original,,,0,0,56.6973213
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog39_orig_1a122637,original,,,0,0,56.6973213
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog39_orig_6dea57af,original,,,0,0,56.6973213
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog39_orig_e055d280,original,,,0,0,56.6973213
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog40_orig_5b77e228,original,,,0,0,40.50307844
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog40_orig_acda0874,original,,,0,0,40.50307844
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog40_orig_25de5405,original,,,0,0,40.50307844
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog40_orig_78248905,original,,,0,0,40.50307844
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog42_orig_db811a4b,original,,,0,0,56.07831707
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog42_orig_676f6f9a,original,,,0,0,56.07831707
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog42_orig_6d5af0e8,original,,,0,0,56.07831707
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog42_orig_0cc46722,original,,,0,0,56.07831707
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog45_orig_f15ce8aa,original,,,0,0,80.71995607
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog45_orig_2094d9f6,original,,,0,0,80.71995607
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog45_orig_fc37ee8e,original,,,0,0,80.71995607
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog45_orig_b40b6f43,original,,,0,0,80.71995607
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog48_orig_440cd053,original,,,0,0,36.12023803
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog48_orig_1d8fd10e,original,,,0,0,36.12023803
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog48_orig_60cbfaf1,original,,,0,0,36.12023803
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog48_orig_bd2bce4c,original,,,0,0,36.12023803
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog49_orig_dc23d278,original,,,0,0,55.09470385
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog49_orig_79a66e37,original,,,0,0,55.09470385
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog49_orig_c6c01cc9,original,,,0,0,55.09470385
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog49_orig_f9bd31c1,original,,,0,0,55.09470385
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog50_orig_c6f2fc6b,original,,,0,0,72.11727022
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog50_orig_d4d21c2f,original,,,0,0,72.11727022
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog50_orig_e2f3de72,original,,,0,0,72.11727022
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog50_orig_72b24ff6,original,,,0,0,72.11727022
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog53_orig_56cac1a7,original,,,0,0,64.45902385
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog53_orig_f53845c7,original,,,0,0,64.45902385
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog53_orig_d7f4c542,original,,,0,0,64.45902385
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog53_orig_31c8e33f,original,,,0,0,64.45902385
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog54_orig_c43365a8,original,,,0,0,34.90644667
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog54_orig_2208d567,original,,,0,0,34.90644667
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog54_orig_6c3c6aa1,original,,,0,0,34.90644667
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog54_orig_126141ff,original,,,0,0,34.90644667
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog55_orig_44ccdd38,original,,,0,0,40.00979728
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog55_orig_6092c815,original,,,0,0,40.00979728
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog55_orig_8ea64f3b,original,,,0,0,40.00979728
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog55_orig_ea7d3468,original,,,0,0,40.00979728
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog56_orig_9a05b680,original,,,0,0,53.1995136
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog56_orig_65abc23e,original,,,0,0,53.1995136
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog56_orig_e1762aa2,original,,,0,0,53.1995136
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog56_orig_b55568bf,original,,,0,0,53.1995136
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog57_orig_00f51546,original,,,0,0,38.6406787
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog57_orig_4557c745,original,,,0,0,38.6406787
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog57_orig_7c7a5317,original,,,0,0,38.6406787
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog57_orig_14fa3706,original,,,0,0,38.6406787
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog59_orig_ac25c3ae,original,,,0,0,58.22602914
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog59_orig_a25924f8,original,,,0,0,58.22602914
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog59_orig_b2aae27e,original,,,0,0,58.22602914
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog59_orig_8e7c693e,original,,,0,0,58.22602914
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog60_orig_383ce96e,original,,,0,0,46.23877194
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog60_orig_31468b0b,original,,,0,0,46.23877194
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog60_orig_5c756217,original,,,0,0,46.23877194
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog60_orig_4e4eeabb,original,,,0,0,46.23877194
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog62_orig_1a400c48,original,,,0,0,38.22541524
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog62_orig_dafc2596,original,,,0,0,38.22541524
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog62_orig_78d150fa,original,,,0,0,38.22541524
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog62_orig_59fc681b,original,,,0,0,38.22541524
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog63_orig_74a7f974,original,,,0,0,36.24689732
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog63_orig_dc2df3bd,original,,,0,0,36.24689732
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog63_orig_ae094800,original,,,0,0,36.24689732
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog63_orig_9035be59,original,,,0,0,36.24689732
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog64_orig_baeeb08b,original,,,0,0,48.94692872
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog64_orig_1793aafc,original,,,0,0,48.94692872
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog64_orig_d8ad082f,original,,,0,0,48.94692872
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_fog64_orig_1e5a8d54,original,,,0,0,48.94692872
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud1_orig_aef62218,original,,,0,0,1.06063389
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud1_orig_0322f89c,original,,,0,0,1.06063389
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud1_orig_7e606658,original,,,0,0,1.06063389
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud1_orig_6da6f12f,original,,,0,0,1.06063389
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud2_orig_b1fb1bb2,original,,,0,0,1.37455637
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud2_orig_624cebef,original,,,0,0,1.37455637
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud2_orig_d8c1624d,original,,,0,0,1.37455637
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud2_orig_fe803b5e,original,,,0,0,1.37455637
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud3_orig_0dd45257,original,,,0,0,0.31711059
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud3_orig_02eb005b,original,,,0,0,0.31711059
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud3_orig_fa899266,original,,,0,0,0.31711059
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud3_orig_df09484d,original,,,0,0,0.31711059
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud4_orig_c9e4ef87,original,,,0,0,0.42542915
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud4_orig_fc046748,original,,,0,0,0.42542915
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud4_orig_52ac0e6f,original,,,0,0,0.42542915
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud4_orig_02c68443,original,,,0,0,0.42542915
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud5_orig_41266a3d,original,,,0,0,1.40069462
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud5_orig_1c054f6b,original,,,0,0,1.40069462
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud5_orig_cad82473,original,,,0,0,1.40069462
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud5_orig_edfae79d,original,,,0,0,1.40069462
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud6_orig_c5ab68c0,original,,,0,0,1.04912347
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud6_orig_b4443787,original,,,0,0,1.04912347
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud6_orig_708d0149,original,,,0,0,1.04912347
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud6_orig_7a447b5a,original,,,0,0,1.04912347
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud7_orig_63c4973a,original,,,0,0,1.2788934
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud7_orig_6e687dd2,original,,,0,0,1.2788934
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud7_orig_be9a6eaa,original,,,0,0,1.2788934
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud7_orig_9caf94d5,original,,,0,0,1.2788934
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud8_orig_7dac23f3,original,,,0,0,1.72542734
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud8_orig_adb16956,original,,,0,0,1.72542734
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud8_orig_573fa1e9,original,,,0,0,1.72542734
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud8_orig_2ff8bc3a,original,,,0,0,1.72542734
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud9_orig_e901fb35,original,,,0,0,1.02206942
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud9_orig_fe186ce7,original,,,0,0,1.02206942
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud9_orig_3a9c87d9,original,,,0,0,1.02206942
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud9_orig_ca61409b,original,,,0,0,1.02206942
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud10_orig_63b506f9,original,,,0,0,0.88590779
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud10_orig_e81406ed,original,,,0,0,0.88590779
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud10_orig_76fcd50b,original,,,0,0,0.88590779
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_cloud10_orig_670cb8df,original,,,0,0,0.88590779
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_aws.faas.eu-west-1_mem2048_77013a5d,aws,eu-west-1,2048,1000000,120,4.200008
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_aws.faas.eu-west-1_mem2048_ba8ce0b5,aws,eu-west-1,2048,1000000,120,4.200008
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_aws.faas.eu-west-1_mem2048_39a03ed8,aws,eu-west-1,2048,1000000,120,4.200008
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_aws.faas.eu-west-1_mem4096_eee2f3de,aws,eu-west-1,4096,1000000,120,8.200016
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_aws.faas.eu-west-1_mem4096_8dd1cbe0,aws,eu-west-1,4096,1000000,120,8.200016
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_aws.faas.eu-west-1_mem4096_760b462c,aws,eu-west-1,4096,1000000,120,8.200016
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_azure.faas.westeurope_mem2048_b7b05113,azure,westeurope,2048,1000000,120,5.84
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_azure.faas.westeurope_mem2048_ff5ca15a,azure,westeurope,2048,1000000,120,5.84
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_azure.faas.westeurope_mem2048_8dca6804,azure,westeurope,2048,1000000,120,5.84
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_azure.faas.westeurope_mem4096_484f4a18,azure,westeurope,4096,1000000,120,9.68
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_azure.faas.westeurope_mem4096_b667299e,azure,westeurope,4096,1000000,120,9.68
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_azure.faas.westeurope_mem4096_2a7c3a1a,azure,westeurope,4096,1000000,120,9.68
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_gcp.faas.europe-west1_mem2048_321d6787,gcp,europe-west1,2048,1000000,120,6.76
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_gcp.faas.europe-west1_mem2048_ed655e0d,gcp,europe-west1,2048,1000000,120,6.76
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_gcp.faas.europe-west1_mem2048_632cf6b4,gcp,europe-west1,2048,1000000,120,6.76
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_gcp.faas.europe-west1_mem2048_a0101cde,gcp,europe-west1,2048,1000000,120,6.76
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_gcp.faas.europe-west1_mem4096_e1ff481b,gcp,europe-west1,4096,1000000,120,7.36
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_gcp.faas.europe-west1_mem4096_b8c3ad5e,gcp,europe-west1,4096,1000000,120,7.36
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_gcp.faas.europe-west1_mem4096_c5accdf4,gcp,europe-west1,4096,1000000,120,7.36
arOrch,146588263,infrastructure_200,fCheckDCC,cand_fCheckDCC_gcp.faas.europe-west1_mem4096_90d8c9cd,gcp,europe-west1,4096,1000000,120,7.36
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog2_orig_d19aeadf,original,,,0,0,28.18752841
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog2_orig_bad19953,original,,,0,0,28.18752841
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog2_orig_cea4010b,original,,,0,0,28.18752841
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog3_orig_385a3472,original,,,0,0,60.53170286
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog3_orig_8d79d65b,original,,,0,0,60.53170286
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog3_orig_92eac1cf,original,,,0,0,60.53170286
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog4_orig_b5cbdbe6,original,,,0,0,36.35074006
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog4_orig_ac95377e,original,,,0,0,36.35074006
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog4_orig_f9b89ef7,original,,,0,0,36.35074006
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog5_orig_558e5890,original,,,0,0,45.09645503
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog5_orig_ce912cd6,original,,,0,0,45.09645503
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog5_orig_efa0ad0d,original,,,0,0,45.09645503
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog6_orig_246b2c0f,original,,,0,0,25.93369168
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog6_orig_d16835c3,original,,,0,0,25.93369168
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog6_orig_0e4e10ef,original,,,0,0,25.93369168
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog7_orig_4e3d8cbc,original,,,0,0,30.29205881
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog7_orig_d0ad1894,original,,,0,0,30.29205881
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog7_orig_85422c4c,original,,,0,0,30.29205881
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog8_orig_33ddefec,original,,,0,0,56.3112725
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog8_orig_5aa87025,original,,,0,0,56.3112725
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog8_orig_487e6694,original,,,0,0,56.3112725
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog9_orig_b83d7859,original,,,0,0,47.73084289
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog9_orig_26017b2c,original,,,0,0,47.73084289
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog9_orig_df4f6e40,original,,,0,0,47.73084289
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog10_orig_b99fd94f,original,,,0,0,63.40066049
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog10_orig_69a7c6fc,original,,,0,0,63.40066049
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog10_orig_0b0914f5,original,,,0,0,63.40066049
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog11_orig_db72aff2,original,,,0,0,51.49511659
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog11_orig_4939c345,original,,,0,0,51.49511659
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog11_orig_24d2bf23,original,,,0,0,51.49511659
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog12_orig_c8dbc4e6,original,,,0,0,49.3520473
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog12_orig_c8eb1b46,original,,,0,0,49.3520473
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog12_orig_2dd66f64,original,,,0,0,49.3520473
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog13_orig_f397d1e2,original,,,0,0,53.24930178
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog13_orig_8f3f6da5,original,,,0,0,53.24930178
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog13_orig_0ee6202d,original,,,0,0,53.24930178
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog14_orig_039429fb,original,,,0,0,26.06007922
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog14_orig_a63e4aff,original,,,0,0,26.06007922
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog14_orig_2fcc607f,original,,,0,0,26.06007922
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog15_orig_9b57d94d,original,,,0,0,37.81869873
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog15_orig_b65269de,original,,,0,0,37.81869873
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog15_orig_6c8724da,original,,,0,0,37.81869873
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog16_orig_2e6fdf0f,original,,,0,0,48.09482161
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog16_orig_6217977a,original,,,0,0,48.09482161
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog16_orig_319b0fd5,original,,,0,0,48.09482161
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog17_orig_d5076959,original,,,0,0,38.66905873
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog17_orig_09012ae6,original,,,0,0,38.66905873
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog17_orig_1ac3cfd2,original,,,0,0,38.66905873
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog18_orig_9cd8fa57,original,,,0,0,20.66870065
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog18_orig_a0609ffc,original,,,0,0,20.66870065
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog18_orig_775ffb1d,original,,,0,0,20.66870065
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog19_orig_442e9a94,original,,,0,0,53.30767032
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog19_orig_bc72bc5e,original,,,0,0,53.30767032
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog19_orig_61c76cd7,original,,,0,0,53.30767032
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog21_orig_357f883d,original,,,0,0,57.52930414
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog21_orig_efbc1d1d,original,,,0,0,57.52930414
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog21_orig_6148dc80,original,,,0,0,57.52930414
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog22_orig_1d87e837,original,,,0,0,75.46005865
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog22_orig_9607fe00,original,,,0,0,75.46005865
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog22_orig_f071668b,original,,,0,0,75.46005865
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog23_orig_3a1738ba,original,,,0,0,48.38730193
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog23_orig_7ec27224,original,,,0,0,48.38730193
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog23_orig_da276f99,original,,,0,0,48.38730193
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog24_orig_31a12590,original,,,0,0,62.88786986
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog24_orig_f01bc7b8,original,,,0,0,62.88786986
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog24_orig_9bc850f2,original,,,0,0,62.88786986
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog25_orig_fb7aeb31,original,,,0,0,41.74416229
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog25_orig_4db41b0a,original,,,0,0,41.74416229
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog25_orig_a8fedf83,original,,,0,0,41.74416229
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog26_orig_9655b12d,original,,,0,0,42.53526513
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog26_orig_74836432,original,,,0,0,42.53526513
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog26_orig_ba1ae847,original,,,0,0,42.53526513
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog27_orig_9f962181,original,,,0,0,54.02894244
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog27_orig_fc2f3cf1,original,,,0,0,54.02894244
arOrch,146588263,infrastructure_200,fRules,cand_fRules_fog27_orig_dd1b2783,original,,,0,0,54.02894244
