dataset_seed,infrastructure,node_id,kind,memory_mb,vcpu,mhz,node_monthly_cost,generator_seed
146588263,infrastructure_175,edge99,edge,1024,4,3000,28.06542009,12345
146588263,infrastructure_175,edge100,edge,1024,4,2500,24.54100544,12345
146588263,infrastructure_175,edge101,edge,512,2,1500,9.88084219,12345
146588263,infrastructure_175,edge102,edge,1024,4,2500,22.77492927,12345
146588263,infrastructure_175,edge103,edge,512,2,1500,18.24521021,12345
146588263,infrastructure_175,edge104,edge,1024,4,2500,24.29104677,12345
146588263,infrastructure_175,edge105,edge,1024,4,2500,19.20968565,12345
146588263,infrastructure_175,edge106,edge,1024,4,2500,25.29957274,12345
146588263,infrastructure_175,edge107,edge,512,2,1500,22.21377929,12345
146588263,infrastructure_175,edge108,edge,1024,4,2500,25.48289813,12345
146588263,infrastructure_175,edge109,edge,1024,4,3000,20.1992082,12345
146588263,infrastructure_175,edge110,edge,1024,4,3000,23.39855,12345
146588263,infrastructure_175,edge111,edge,1024,4,2500,28.85735662,12345
146588263,infrastructure_175,fog1,fog,2048,4,1500,72.72292978,12345
146588263,infrastructure_175,fog2,fog,3500,16,2000,64.69809656,12345
146588263,infrastructure_175,fog3,fog,2048,4,1500,68.87162637,12345
146588263,infrastructure_175,fog4,fog,2048,4,1500,79.21812849,12345
146588263,infrastructure_175,fog5,fog,4096,4,2000,54.80974439,12345
146588263,infrastructure_175,fog6,fog,3500,16,2000,62.13373122,12345
146588263,infrastructure_175,fog7,fog,4096,4,2000,68.93126272,12345
146588263,infrastructure_175,fog8,fog,3500,16,2000,96.69666762,12345
146588263,infrastructure_175,fog9,fog,2048,4,1500,54.30709235,12345
146588263,infrastructure_175,fog10,fog,3500,16,2000,123.27906207,12345
146588263,infrastructure_175,fog11,fog,3500,16,2000,95.71695244,12345
146588263,infrastructure_175,fog12,fog,3500,16,2000,95.9623142,12345
146588263,infrastructure_175,fog13,fog,2048,4,1500,70.9133559,12345
146588263,infrastructure_175,fog14,fog,2048,4,1500,55.80115805,12345
146588263,infrastructure_175,fog15,fog,2048,4,1500,82.55854999,12345
146588263,infrastructure_175,fog16,fog,2048,4,1500,54.72121925,12345
146588263,infrastructure_175,fog17,fog,4096,4,2000,47.49679571,12345
146588263,infrastructure_175,fog18,fog,3500,16,2000,76.15972971,12345
146588263,infrastructure_175,fog19,fog,4096,4,2000,64.15228267,12345
146588263,infrastructure_175,fog20,fog,2048,4,1500,86.1813525,12345
146588263,infrastructure_175,fog21,fog,2048,4,1500,79.23558271,12345
146588263,infrastructure_175,fog22,fog,3500,16,2000,118.48373097,12345
146588263,infrastructure_175,fog23,fog,3500,16,2000,94.08642042,12345
146588263,infrastructure_175,fog24,fog,2048,4,1500,71.55242082,12345
146588263,infrastructure_175,fog25,fog,3500,16,2000,124.11811353,12345
146588263,infrastructure_175,fog26,fog,2048,4,1500,93.29135887,12345
146588263,infrastructure_175,fog27,fog,4096,4,2000,75.92932384,12345
146588263,infrastructure_175,fog28,fog,2048,4,1500,70.97188002,12345
146588263,infrastructure_175,fog29,fog,4096,4,2000,60.46228357,12345
146588263,infrastructure_175,fog30,fog,4096,4,2000,37.74951991,12345
146588263,infrastructure_175,fog31,fog,3500,16,2000,108.30518992,12345
146588263,infrastructure_175,fog32,fog,4096,4,2000,44.34955868,12345
146588263,infrastructure_175,fog33,fog,2048,4,1500,64.67896044,12345
146588263,infrastructure_175,fog34,fog,2048,4,1500,68.12551584,12345
146588263,infrastructure_175,fog35,fog,2048,4,1500,51.90220079,12345
146588263,infrastructure_175,fog36,fog,1024,2,1000,34.83506566,12345
146588263,infrastructure_175,fog37,fog,2048,4,1500,32.56740612,12345
146588263,infrastructure_175,fog38,fog,2048,4,1500,76.54072725,12345
146588263,infrastructure_175,fog39,fog,4096,4,2000,94.89843722,12345
146588263,infrastructure_175,fog40,fog,2048,4,1500,51.8439404,12345
146588263,infrastructure_175,fog41,fog,3500,16,2000,126.20320826,12345
146588263,infrastructure_175,fog42,fog,2048,4,1500,90.04436547,12345
146588263,infrastructure_175,fog43,fog,2048,4,1500,52.04438279,12345
146588263,infrastructure_175,fog44,fog,3500,16,2000,103.14375562,12345
146588263,infrastructure_175,fog45,fog,2048,4,1500,85.21995607,12345
146588263,infrastructure_175,fog46,fog,3500,16,2000,91.62515988,12345
146588263,infrastructure_175,fog47,fog,4096,4,2000,48.66511985,12345
146588263,infrastructure_175,fog48,fog,3500,16,2000,79.01302068,12345
146588263,infrastructure_175,fog49,fog,1024,2,1000,63.52122093,12345
146588263,infrastructure_175,fog50,fog,3500,16,2000,124.93705901,12345
146588263,infrastructure_175,fog51,fog,1024,2,1000,46.2846648,12345
146588263,infrastructure_175,fog52,fog,3500,16,2000,85.26102065,12345
146588263,infrastructure_175,fog53,fog,4096,4,2000,86.00755052,12345
146588263,infrastructure_175,fog54,fog,4096,4,2000,47.23089897,12345
146588263,infrastructure_175,fog55,fog,2048,2,2000,50.39447843,12345
146588263,infrastructure_175,fog56,fog,2048,4,1500,83.74698287,12345
146588263,infrastructure_175,cloud1,cloud,inf,inf,inf,106.06338892,12345
146588263,infrastructure_175,cloud2,cloud,inf,inf,inf,137.45563725,12345
146588263,infrastructure_175,cloud3,cloud,inf,inf,inf,31.71105885,12345
146588263,infrastructure_175,cloud4,cloud,inf,inf,inf,42.54291502,12345
146588263,infrastructure_175,cloud5,cloud,inf,inf,inf,140.06946243,12345
146588263,infrastructure_175,cloud6,cloud,inf,inf,inf,104.912347,12345
146588263,infrastructure_175,cloud7,cloud,inf,inf,inf,127.88933951,12345
146588263,infrastructure_175,cloud8,cloud,inf,inf,inf,172.5427339,12345
146588263,infrastructure_180,edge1,edge,1024,4,2500,18.56494495,12345
146588263,infrastructure_180,edge2,edge,1024,4,3000,24.84919442,12345
146588263,infrastructure_180,edge3,edge,512,2,1500,12.4999325,12345
146588263,infrastructure_180,edge4,edge,1024,4,3000,19.79503112,12345
146588263,infrastructure_180,edge5,edge,1024,4,3000,28.91638017,12345
146588263,infrastructure_180,edge6,edge,1024,4,3000,19.25135847,12345
146588263,infrastructure_180,edge7,edge,512,2,1500,10.35219858,12345
146588263,infrastructure_180,edge8,edge,1024,4,2500,20.12252257,12345
146588263,infrastructure_180,edge9,edge,512,2,1500,16.47699446,12345
146588263,infrastructure_180,edge10,edge,1024,4,2500,22.03347574,12345
146588263,infrastructure_180,edge11,edge,1024,4,3000,22.33381663,12345
146588263,infrastructure_180,edge12,edge,1024,4,3000,20.9063996,12345
146588263,infrastructure_180,edge13,edge,512,2,1500,14.88694807,12345
146588263,infrastructure_180,edge14,edge,1024,4,3000,25.5795458,12345
146588263,infrastructure_180,edge15,edge,1024,4,3000,21.87841807,12345
146588263,infrastructure_180,edge16,edge,1024,4,3000,21.31466861,12345
146588263,infrastructure_180,edge17,edge,1024,4,3000,20.70907176,12345
146588263,infrastructure_180,edge18,edge,512,2,1500,14.27825516,12345
146588263,infrastructure_180,edge19,edge,1024,4,3000,23.6314427,12345
146588263,infrastructure_180,edge20,edge,1024,4,2500,21.66031759,12345
146588263,infrastructure_180,edge21,edge,1024,4,2500,21.93330902,12345
146588263,infrastructure_180,edge22,edge,1024,4,3000,23.60635358,12345
146588263,infrastructure_180,edge23,edge,1024,4,2500,24.50709209,12345
146588263,infrastructure_180,edge24,edge,1024,4,2500,26.01825691,12345
146588263,infrastructure_180,edge25,edge,512,2,1500,9.94890035,12345
146588263,infrastructure_180,edge26,edge,1024,4,3000,24.2960261,12345
146588263,infrastructure_180,edge27,edge,1024,4,3000,22.54772744,12345
146588263,infrastructure_180,edge28,edge,1024,4,2500,16.6142923,12345
146588263,infrastructure_180,edge29,edge,1024,4,3000,20.48803906,12345
146588263,infrastructure_180,edge30,edge,512,2,1500,19.50602648,12345
146588263,infrastructure_180,edge31,edge,512,2,1500,20.00036973,12345
146588263,infrastructure_180,edge32,edge,1024,4,2500,20.9459766,12345
146588263,infrastructure_180,edge33,edge,512,2,1500,17.13447739,12345
146588263,infrastructure_180,edge34,edge,512,2,1500,18.01502757,12345
146588263,infrastructure_180,edge35,edge,1024,4,3000,22.46976354,12345
146588263,infrastructure_180,edge36,edge,1024,4,2500,23.16905761,12345
146588263,infrastructure_180,edge37,edge,1024,4,2500,17.2873805,12345
146588263,infrastructure_180,edge38,edge,1024,4,2500,28.98533264,12345
146588263,infrastructure_180,edge39,edge,1024,4,3000,22.0613845,12345
146588263,infrastructure_180,edge40,edge,512,2,1500,17.76361619,12345
146588263,infrastructure_180,edge41,edge,1024,4,2500,18.90226656,12345
146588263,infrastructure_180,edge42,edge,1024,4,2500,22.33546548,12345
146588263,infrastructure_180,edge43,edge,1024,4,2500,16.15262467,12345
146588263,infrastructure_180,edge44,edge,1024,4,2500,24.11112148,12345
146588263,infrastructure_180,edge45,edge,1024,4,3000,19.21328917,12345
146588263,infrastructure_180,edge46,edge,1024,4,3000,23.30449872,12345
146588263,infrastructure_180,edge47,edge,512,2,1500,17.93266726,12345
146588263,infrastructure_180,edge48,edge,1024,4,3000,20.33423787,12345
146588263,infrastructure_180,edge49,edge,1024,4,3000,25.68472824,12345
146588263,infrastructure_180,edge50,edge,1024,4,3000,17.90796933,12345
146588263,infrastructure_180,edge51,edge,1024,4,2500,26.92983851,12345
146588263,infrastructure_180,edge52,edge,1024,4,2500,24.37231443,12345
146588263,infrastructure_180,edge53,edge,1024,4,3000,19.28119929,12345
146588263,infrastructure_180,edge54,edge,512,2,1500,9.94834687,12345
146588263,infrastructure_180,edge55,edge,1024,4,3000,27.66394082,12345
146588263,infrastructure_180,edge56,edge,1024,4,3000,20.11129233,12345
146588263,infrastructure_180,edge57,edge,1024,4,3000,25.64649499,12345
146588263,infrastructure_180,edge58,edge,1024,4,3000,24.25146924,12345
146588263,infrastructure_180,edge59,edge,1024,4,3000,22.0995514,12345
146588263,infrastructure_180,edge60,edge,1024,4,2500,16.23246723,12345
146588263,infrastructure_180,edge61,edge,1024,4,3000,19.58496342,12345
146588263,infrastructure_180,edge62,edge,1024,4,2500,27.40664117,12345
146588263,infrastructure_180,edge63,edge,1024,4,2500,25.13424988,12345
146588263,infrastructure_180,edge64,edge,1024,4,2500,22.44903729,12345
146588263,infrastructure_180,edge65,edge,1024,4,2500,27.03918683,12345
146588263,infrastructure_180,edge66,edge,1024,4,3000,26.02970187,12345
146588263,infrastructure_180,edge67,edge,1024,4,3000,29.46384665,12345
146588263,infrastructure_180,edge68,edge,1024,4,3000,21.17057327,12345
146588263,infrastructure_180,edge69,edge,1024,4,3000,20.40557092,12345
146588263,infrastructure_180,edge70,edge,512,2,1500,9.34116669,12345
146588263,infrastructure_180,edge71,edge,1024,4,2500,22.86516613,12345
146588263,infrastructure_180,edge72,edge,1024,4,3000,23.4972013,12345
146588263,infrastructure_180,edge73,edge,512,2,1500,21.21755414,12345
146588263,infrastructure_180,edge74,edge,512,2,1500,10.74244697,12345
146588263,infrastructure_180,edge75,edge,1024,4,2500,21.12048857,12345
146588263,infrastructure_180,edge76,edge,512,2,1500,18.92345922,12345
146588263,infrastructure_180,edge77,edge,512,2,1500,19.96894716,12345
146588263,infrastructure_180,edge78,edge,512,2,1500,9.36243409,12345
146588263,infrastructure_180,edge79,edge,1024,4,2500,28.22203325,12345
146588263,infrastructure_180,edge80,edge,1024,4,2500,25.4265233,12345
146588263,infrastructure_180,edge81,edge,1024,4,3000,18.01066896,12345
146588263,infrastructure_180,edge82,edge,1024,4,2500,19.98828188,12345
146588263,infrastructure_180,edge83,edge,512,2,1500,11.38668243,12345
146588263,infrastructure_180,edge84,edge,512,2,1500,20.55681656,12345
146588263,infrastructure_180,edge85,edge,1024,4,3000,19.17176104,12345
146588263,infrastructure_180,edge86,edge,1024,4,2500,22.83827503,12345
146588263,infrastructure_180,edge87,edge,1024,4,3000,25.49843151,12345
146588263,infrastructure_180,edge88,edge,1024,4,2500,21.36716858,12345
146588263,infrastructure_180,edge89,edge,1024,4,3000,18.46438841,12345
146588263,infrastructure_180,edge90,edge,1024,4,3000,16.92081547,12345
146588263,infrastructure_180,edge91,edge,1024,4,3000,22.61433857,12345
146588263,infrastructure_180,edge92,edge,1024,4,3000,18.70621428,12345
146588263,infrastructure_180,edge93,edge,1024,4,3000,28.65021284,12345
146588263,infrastructure_180,edge94,edge,1024,4,2500,20.66009777,12345
146588263,infrastructure_180,edge95,edge,1024,4,3000,21.4331969,12345
146588263,infrastructure_180,edge96,edge,1024,4,2500,25.50973166,12345
146588263,infrastructure_180,edge97,edge,1024,4,3000,22.78312627,12345
146588263,infrastructure_180,edge98,edge,1024,4,3000,22.83186168,12345
146588263,infrastructure_180,edge99,edge,1024,4,3000,28.06542009,12345
146588263,infrastructure_180,edge100,edge,512,2,1500,17.79100544,12345
146588263,infrastructure_180,edge101,edge,1024,4,3000,17.13084219,12345
146588263,infrastructure_180,edge102,edge,1024,4,2500,22.77492927,12345
146588263,infrastructure_180,edge103,edge,1024,4,2500,24.99521021,12345
146588263,infrastructure_180,edge104,edge,1024,4,3000,24.79104677,12345
146588263,infrastructure_180,edge105,edge,1024,4,2500,19.20968565,12345
146588263,infrastructure_180,edge106,edge,1024,4,3000,25.79957274,12345
146588263,infrastructure_180,edge107,edge,1024,4,2500,28.96377929,12345
146588263,infrastructure_180,edge108,edge,1024,4,3000,25.98289813,12345
146588263,infrastructure_180,edge109,edge,512,2,1500,12.9492082,12345
146588263,infrastructure_180,edge110,edge,512,2,1500,16.14855,12345
146588263,infrastructure_180,edge111,edge,1024,4,3000,29.35735662,12345
146588263,infrastructure_180,edge112,edge,1024,4,2500,19.52300887,12345
146588263,infrastructure_180,edge113,edge,1024,4,2500,23.04230809,12345
146588263,infrastructure_180,fog1,fog,4096,4,2000,76.22292978,12345
146588263,infrastructure_180,fog2,fog,2048,4,1500,32.07114344,12345
146588263,infrastructure_180,fog3,fog,2048,4,1500,68.87162637,12345
146588263,infrastructure_180,fog4,fog,3500,16,2000,111.84508162,12345
146588263,infrastructure_180,fog5,fog,2048,4,1500,51.30974439,12345
146588263,infrastructure_180,fog6,fog,2048,4,1500,29.50677809,12345
146588263,infrastructure_180,fog7,fog,1024,2,1000,58.43126272,12345
146588263,infrastructure_180,fog8,fog,3500,16,2000,96.69666762,12345
146588263,infrastructure_180,fog9,fog,2048,4,1500,54.30709235,12345
146588263,infrastructure_180,fog10,fog,2048,4,1500,90.65210895,12345
146588263,infrastructure_180,fog11,fog,3500,16,2000,95.71695244,12345
146588263,infrastructure_180,fog12,fog,2048,4,1500,63.33536108,12345
146588263,infrastructure_180,fog13,fog,3500,16,2000,103.54030902,12345
146588263,infrastructure_180,fog14,fog,2048,2,2000,51.30115805,12345
146588263,infrastructure_180,fog15,fog,2048,4,1500,82.55854999,12345
146588263,infrastructure_180,fog16,fog,4096,4,2000,58.22121925,12345
146588263,infrastructure_180,fog17,fog,4096,4,2000,47.49679571,12345
146588263,infrastructure_180,fog18,fog,2048,4,1500,43.53277659,12345
146588263,infrastructure_180,fog19,fog,2048,4,1500,60.65228267,12345
146588263,infrastructure_180,fog20,fog,2048,4,1500,86.1813525,12345
146588263,infrastructure_180,fog21,fog,2048,4,1500,79.23558271,12345
146588263,infrastructure_180,fog22,fog,4096,4,2000,89.35677784,12345
146588263,infrastructure_180,fog23,fog,3500,16,2000,94.08642042,12345
146588263,infrastructure_180,fog24,fog,3500,16,2000,104.17937394,12345
146588263,infrastructure_180,fog25,fog,3500,16,2000,124.11811353,12345
146588263,infrastructure_180,fog26,fog,2048,4,1500,93.29135887,12345
146588263,infrastructure_180,fog27,fog,2048,4,1500,72.42932384,12345
146588263,infrastructure_180,fog28,fog,3500,16,2000,103.59883314,12345
146588263,infrastructure_180,fog29,fog,2048,4,1500,56.96228357,12345
146588263,infrastructure_180,fog30,fog,2048,4,1500,34.24951991,12345
146588263,infrastructure_180,fog31,fog,3500,16,2000,108.30518992,12345
146588263,infrastructure_180,fog32,fog,4096,4,2000,44.34955868,12345
146588263,infrastructure_180,fog33,fog,3500,16,2000,97.30591357,12345
146588263,infrastructure_180,fog34,fog,3500,16,2000,100.75246897,12345
146588263,infrastructure_180,fog35,fog,4096,4,2000,55.40220079,12345
146588263,infrastructure_180,fog36,fog,3500,16,2000,74.46201878,12345
146588263,infrastructure_180,fog37,fog,3500,16,2000,65.19435925,12345
146588263,infrastructure_180,fog38,fog,2048,4,1500,76.54072725,12345
146588263,infrastructure_180,fog39,fog,4096,4,2000,94.89843722,12345
146588263,infrastructure_180,fog40,fog,3500,16,2000,84.47089352,12345
146588263,infrastructure_180,fog41,fog,1024,2,1000,86.57625513,12345
146588263,infrastructure_180,fog42,fog,4096,4,2000,93.54436547,12345
146588263,infrastructure_180,fog43,fog,3500,16,2000,84.67133591,12345
146588263,infrastructure_180,fog44,fog,2048,4,1500,70.51680249,12345
146588263,infrastructure_180,fog45,fog,2048,4,1500,85.21995607,12345
146588263,infrastructure_180,fog46,fog,2048,4,1500,58.99820675,12345
146588263,infrastructure_180,fog47,fog,2048,4,1500,45.16511985,12345
146588263,infrastructure_180,fog48,fog,2048,4,1500,46.38606756,12345
146588263,infrastructure_180,fog49,fog,2048,2,2000,66.02122093,12345
146588263,infrastructure_180,fog50,fog,3500,16,2000,124.93705901,12345
146588263,infrastructure_180,fog51,fog,2048,4,1500,53.2846648,12345
146588263,infrastructure_180,fog52,fog,2048,4,1500,52.63406753,12345
146588263,infrastructure_180,fog53,fog,2048,4,1500,82.50755052,12345
146588263,infrastructure_180,fog54,fog,1024,2,1000,36.73089897,12345
146588263,infrastructure_180,fog55,fog,2048,2,2000,50.39447843,12345
146588263,infrastructure_180,fog56,fog,2048,4,1500,83.74698287,12345
146588263,infrastructure_180,fog57,fog,2048,2,2000,47.39953153,12345
146588263,infrastructure_180,fog58,fog,2048,4,1500,58.40701465,12345
146588263,infrastructure_180,cloud1,cloud,inf,inf,inf,106.06338892,12345
146588263,infrastructure_180,cloud2,cloud,inf,inf,inf,137.45563725,12345
146588263,infrastructure_180,cloud3,cloud,inf,inf,inf,31.71105885,12345
146588263,infrastructure_180,cloud4,cloud,inf,inf,inf,42.54291502,12345
146588263,infrastructure_180,cloud5,cloud,inf,inf,inf,140.06946243,12345
146588263,infrastructure_180,cloud6,cloud,inf,inf,inf,104.912347,12345
146588263,infrastructure_180,cloud7,cloud,inf,inf,inf,127.88933951,12345
146588263,infrastructure_180,cloud8,cloud,inf,inf,inf,172.5427339,12345
146588263,infrastructure_180,cloud9,cloud,inf,inf,inf,102.20694162,12345
146588263,infrastructure_185,edge1,edge,1024,4,2500,18.56494495,12345
146588263,infrastructure_185,edge2,edge,512,2,1500,17.59919442,12345
146588263,infrastructure_185,edge3,edge,1024,4,2500,19.2499325,12345
146588263,infrastructure_185,edge4,edge,1024,4,3000,19.79503112,12345
146588263,infrastructure_185,edge5,edge,512,2,1500,21.66638017,12345
146588263,infrastructure_185,edge6,edge,1024,4,2500,18.75135847,12345
146588263,infrastructure_185,edge7,edge,512,2,1500,10.35219858,12345
146588263,infrastructure_185,edge8,edge,1024,4,3000,20.62252257,12345
146588263,infrastructure_185,edge9,edge,512,2,1500,16.47699446,12345
146588263,infrastructure_185,edge10,edge,1024,4,3000,22.53347574,12345
146588263,infrastructure_185,edge11,edge,1024,4,3000,22.33381663,12345
146588263,infrastructure_185,edge12,edge,1024,4,2500,20.4063996,12345
146588263,infrastructure_185,edge13,edge,512,2,1500,14.88694807,12345
146588263,infrastructure_185,edge14,edge,512,2,1500,18.3295458,12345
146588263,infrastructure_185,edge15,edge,1024,4,3000,21.87841807,12345
146588263,infrastructure_185,edge16,edge,1024,4,2500,20.81466861,12345
146588263,infrastructure_185,edge17,edge,1024,4,2500,20.20907176,12345
146588263,infrastructure_185,edge18,edge,1024,4,3000,21.52825516,12345
146588263,infrastructure_185,edge19,edge,512,2,1500,16.3814427,12345
146588263,infrastructure_185,edge20,edge,1024,4,2500,21.66031759,12345
146588263,infrastructure_185,edge21,edge,1024,4,3000,22.43330902,12345
146588263,infrastructure_185,edge22,edge,512,2,1500,16.35635358,12345
146588263,infrastructure_185,edge23,edge,1024,4,2500,24.50709209,12345
146588263,infrastructure_185,edge24,edge,1024,4,3000,26.51825691,12345
146588263,infrastructure_185,edge25,edge,512,2,1500,9.94890035,12345
146588263,infrastructure_185,edge26,edge,1024,4,2500,23.7960261,12345
146588263,infrastructure_185,edge27,edge,1024,4,2500,22.04772744,12345
146588263,infrastructure_185,edge28,edge,1024,4,3000,17.1142923,12345
146588263,infrastructure_185,edge29,edge,1024,4,3000,20.48803906,12345
146588263,infrastructure_185,edge30,edge,1024,4,2500,26.25602648,12345
146588263,infrastructure_185,edge31,edge,1024,4,3000,27.25036973,12345
146588263,infrastructure_185,edge32,edge,1024,4,3000,21.4459766,12345
146588263,infrastructure_185,edge33,edge,1024,4,3000,24.38447739,12345
146588263,infrastructure_185,edge34,edge,512,2,1500,18.01502757,12345
146588263,infrastructure_185,edge35,edge,1024,4,2500,21.96976354,12345
146588263,infrastructure_185,edge36,edge,1024,4,3000,23.66905761,12345
146588263,infrastructure_185,edge37,edge,1024,4,2500,17.2873805,12345
146588263,infrastructure_185,edge38,edge,1024,4,2500,28.98533264,12345
146588263,infrastructure_185,edge39,edge,1024,4,3000,22.0613845,12345
146588263,infrastructure_185,edge40,edge,512,2,1500,17.76361619,12345
146588263,infrastructure_185,edge41,edge,512,2,1500,12.15226656,12345
146588263,infrastructure_185,edge42,edge,1024,4,3000,22.83546548,12345
146588263,infrastructure_185,edge43,edge,1024,4,3000,16.65262467,12345
146588263,infrastructure_185,edge44,edge,1024,4,2500,24.11112148,12345
146588263,infrastructure_185,edge45,edge,1024,4,2500,18.71328917,12345
146588263,infrastructure_185,edge46,edge,1024,4,3000,23.30449872,12345
146588263,infrastructure_185,edge47,edge,1024,4,3000,25.18266726,12345
146588263,infrastructure_185,edge48,edge,1024,4,3000,20.33423787,12345
146588263,infrastructure_185,edge49,edge,1024,4,3000,25.68472824,12345
146588263,infrastructure_185,edge50,edge,1024,4,2500,17.40796933,12345
146588263,infrastructure_185,edge51,edge,1024,4,3000,27.42983851,12345
146588263,infrastructure_185,edge52,edge,1024,4,2500,24.37231443,12345
146588263,infrastructure_185,edge53,edge,1024,4,2500,18.78119929,12345
146588263,infrastructure_185,edge54,edge,1024,4,3000,17.19834687,12345
146588263,infrastructure_185,edge55,edge,1024,4,2500,27.16394082,12345
146588263,infrastructure_185,edge56,edge,1024,4,2500,19.61129233,12345
146588263,infrastructure_185,edge57,edge,1024,4,3000,25.64649499,12345
146588263,infrastructure_185,edge58,edge,1024,4,3000,24.25146924,12345
146588263,infrastructure_185,edge59,edge,1024,4,3000,22.0995514,12345
146588263,infrastructure_185,edge60,edge,1024,4,3000,16.73246723,12345
146588263,infrastructure_185,edge61,edge,1024,4,2500,19.08496342,12345
146588263,infrastructure_185,edge62,edge,1024,4,3000,27.90664117,12345
146588263,infrastructure_185,edge63,edge,1024,4,2500,25.13424988,12345
146588263,infrastructure_185,edge64,edge,512,2,1500,15.69903729,12345
146588263,infrastructure_185,edge65,edge,1024,4,2500,27.03918683,12345
146588263,infrastructure_185,edge66,edge,1024,4,3000,26.02970187,12345
146588263,infrastructure_185,edge67,edge,512,2,1500,22.21384665,12345
146588263,infrastructure_185,edge68,edge,1024,4,2500,20.67057327,12345
146588263,infrastructure_185,edge69,edge,1024,4,2500,19.90557092,12345
146588263,infrastructure_185,edge70,edge,512,2,1500,9.34116669,12345
146588263,infrastructure_185,edge71,edge,1024,4,3000,23.36516613,12345
146588263,infrastructure_185,edge72,edge,1024,4,2500,22.9972013,12345
146588263,infrastructure_185,edge73,edge,1024,4,2500,27.96755414,12345
146588263,infrastructure_185,edge74,edge,512,2,1500,10.74244697,12345
146588263,infrastructure_185,edge75,edge,1024,4,3000,21.62048857,12345
146588263,infrastructure_185,edge76,edge,512,2,1500,18.92345922,12345
146588263,infrastructure_185,edge77,edge,1024,4,3000,27.21894716,12345
146588263,infrastructure_185,edge78,edge,512,2,1500,9.36243409,12345
146588263,infrastructure_185,edge79,edge,1024,4,2500,28.22203325,12345
146588263,infrastructure_185,edge80,edge,1024,4,3000,25.9265233,12345
146588263,infrastructure_185,edge81,edge,1024,4,2500,17.51066896,12345
146588263,infrastructure_185,edge82,edge,1024,4,3000,20.48828188,12345
146588263,infrastructure_185,edge83,edge,512,2,1500,11.38668243,12345
146588263,infrastructure_185,edge84,edge,512,2,1500,20.55681656,12345
146588263,infrastructure_185,edge85,edge,1024,4,3000,19.17176104,12345
146588263,infrastructure_185,edge86,edge,1024,4,2500,22.83827503,12345
146588263,infrastructure_185,edge87,edge,1024,4,2500,24.99843151,12345
146588263,infrastructure_185,edge88,edge,1024,4,3000,21.86716858,12345
146588263,infrastructure_185,edge89,edge,1024,4,3000,18.46438841,12345
146588263,infrastructure_185,edge90,edge,512,2,1500,9.67081547,12345
146588263,infrastructure_185,edge91,edge,1024,4,2500,22.11433857,12345
146588263,infrastructure_185,edge92,edge,512,2,1500,11.45621428,12345
146588263,infrastructure_185,edge93,edge,1024,4,3000,28.65021284,12345
146588263,infrastructure_185,edge94,edge,1024,4,2500,20.66009777,12345
146588263,infrastructure_185,edge95,edge,1024,4,3000,21.4331969,12345
146588263,infrastructure_185,edge96,edge,512,2,1500,18.75973166,12345
146588263,infrastructure_185,edge97,edge,1024,4,3000,22.78312627,12345
146588263,infrastructure_185,edge98,edge,1024,4,2500,22.33186168,12345
146588263,infrastructure_185,edge99,edge,1024,4,3000,28.06542009,12345
146588263,infrastructure_185,edge100,edge,1024,4,2500,24.54100544,12345
146588263,infrastructure_185,edge101,edge,1024,4,3000,17.13084219,12345
146588263,infrastructure_185,edge102,edge,1024,4,2500,22.77492927,12345
146588263,infrastructure_185,edge103,edge,1024,4,2500,24.99521021,12345
146588263,infrastructure_185,edge104,edge,1024,4,3000,24.79104677,12345
146588263,infrastructure_185,edge105,edge,1024,4,3000,19.70968565,12345
146588263,infrastructure_185,edge106,edge,512,2,1500,18.54957274,12345
146588263,infrastructure_185,edge107,edge,1024,4,2500,28.96377929,12345
146588263,infrastructure_185,edge108,edge,1024,4,2500,25.48289813,12345
146588263,infrastructure_185,edge109,edge,1024,4,3000,20.1992082,12345
146588263,infrastructure_185,edge110,edge,1024,4,2500,22.89855,12345
146588263,infrastructure_185,edge111,edge,1024,4,3000,29.35735662,12345
146588263,infrastructure_185,edge112,edge,1024,4,2500,19.52300887,12345
146588263,infrastructure_185,edge113,edge,1024,4,2500,23.04230809,12345
146588263,infrastructure_185,edge114,edge,1024,4,2500,24.13840691,12345
146588263,infrastructure_185,edge115,edge,1024,4,2500,17.04679265,12345
146588263,infrastructure_185,edge116,edge,1024,4,3000,20.25865829,12345
146588263,infrastructure_185,edge117,edge,1024,4,2500,28.03044907,12345
146588263,infrastructure_185,fog1,fog,4096,4,2000,76.22292978,12345
146588263,infrastructure_185,fog2,fog,2048,4,1500,32.07114344,12345
146588263,infrastructure_185,fog3,fog,3500,16,2000,101.49857949,12345
146588263,infrastructure_185,fog4,fog,3500,16,2000,111.84508162,12345
146588263,infrastructure_185,fog5,fog,2048,4,1500,51.30974439,12345
146588263,infrastructure_185,fog6,fog,3500,16,2000,62.13373122,12345
146588263,infrastructure_185,fog7,fog,2048,2,2000,60.93126272,12345
146588263,infrastructure_185,fog8,fog,4096,4,2000,67.56971449,12345
146588263,infrastructure_185,fog9,fog,2048,4,1500,54.30709235,12345
146588263,infrastructure_185,fog10,fog,1024,2,1000,83.65210895,12345
146588263,infrastructure_185,fog11,fog,1024,2,1000,56.08999931,12345
146588263,infrastructure_185,fog12,fog,2048,4,1500,63.33536108,12345
146588263,infrastructure_185,fog13,fog,2048,4,1500,70.9133559,12345
